Year,County,Yield,solar_radiation,humidity,wind_speed,wind_speed_max,precip_total,temp_min,temp_mean,temp_max,dewpoint_mean,vpd_max,vpd_min
2015,rusk,114.7,18.82166666666667,77.64833333333334,1.65,5.91,26.21,47.71666666666667,59.333333333333336,70.95,50.333333333333336,13.45,0.2966666666666667
2015,washburn,158.0,18.82166666666667,74.765,2.4816666666666665,8.71,26.2,49.48333333333333,60.43333333333334,71.41666666666667,49.26666666666667,14.51,0.9366666666666666
2015,columbia,179.8,19.301666666666662,72.17666666666666,2.9683333333333333,9.69,29.28,51.8,62.9,74.01666666666667,51.68333333333334,16.331666666666667,0.91
2015,dane,183.7,19.301666666666662,73.72333333333333,2.9583333333333335,8.67,28.38,52.6,63.31666666666666,74.0,52.05,15.823333333333332,1.1133333333333333
2015,dodge,181.3,19.23,73.41166666666668,2.995000000000001,9.23,27.73,51.666666666666664,61.93333333333334,72.14999999999999,51.95,13.738333333333337,0.8366666666666666
2015,green,170.8,19.171666666666667,74.495,2.7933333333333334,9.21,27.18,53.583333333333336,63.55,73.5,53.01666666666667,14.721666666666666,1.075
2015,jefferson,170.1,19.23,73.17666666666666,2.956666666666667,9.48,25.93,52.71666666666667,63.3,73.91666666666667,52.48333333333333,15.585,0.9816666666666666
2015,rock,177.1,19.171666666666667,74.495,2.7933333333333334,9.21,23.15,52.8,63.55,74.26666666666667,52.650000000000006,16.088333333333335,0.95
2015,kenosha,179.5,17.96166666666667,75.00833333333334,2.9983333333333335,9.62,21.51,52.9,61.833333333333336,70.76666666666667,52.51666666666667,12.12,1.3066666666666666
2015,racine,180.9,17.96166666666667,83.02833333333332,3.813333333333333,12.57,19.58,54.083333333333336,61.28333333333333,68.46666666666667,51.46666666666667,11.221666666666666,1.945
2015,walworth,180.8,18.855,75.30666666666667,2.8283333333333336,9.04,27.62,51.88333333333333,62.51666666666667,73.11666666666666,51.95,14.761666666666663,0.9366666666666666
2015,washington,169.4,19.23,75.00833333333333,3.1483333333333334,8.47,25.55,49.86666666666667,60.5,71.14999999999999,50.18333333333334,14.02,0.73
2015,waukesha,165.8,19.23,74.84000000000002,2.9933333333333336,9.49,23.51,51.2,61.583333333333336,72.0,50.7,14.468333333333334,0.9683333333333334
2015,crawford,146.5,19.333333333333332,72.16333333333334,2.938333333333334,8.63,21.73,53.3,63.56666666666666,73.86666666666666,53.0,15.238333333333337,1.0316666666666667
2015,grant,178.9,19.275,72.16333333333334,2.938333333333334,8.63,21.56,53.48333333333333,63.416666666666664,73.33333333333333,53.46666666666667,14.161666666666669,0.9816666666666666
2015,iowa,160.3,19.333333333333332,73.23,2.8800000000000003,8.57,22.41,52.48333333333333,63.0,73.5,52.6,15.01,0.8850000000000001
2015,lafayette,194.2,19.275,74.34666666666668,2.8049999999999997,9.07,23.06,51.7,63.083333333333336,74.48333333333333,53.26666666666667,15.62,0.555
2015,richland,143.1,19.333333333333332,72.88666666666667,2.973333333333333,8.89,22.93,50.76666666666666,62.4,74.06666666666666,52.0,16.025000000000002,0.6133333333333333
2015,sauk,165.3,19.301666666666662,73.10166666666667,2.9766666666666666,8.99,22.81,52.71666666666667,62.916666666666664,73.11666666666666,52.71666666666667,14.238333333333337,0.9266666666666667
2015,vernon,152.6,19.333333333333332,72.88666666666667,2.973333333333333,8.89,22.77,51.61666666666667,61.85,72.06666666666666,52.38333333333333,13.840000000000002,0.5266666666666667
2015,buffalo,159.9,19.14166666666667,74.31,2.985,8.91,28.77,52.18333333333334,63.51666666666667,74.81666666666666,51.75,17.136666666666667,0.9933333333333332
2015,dunn,160.2,19.14166666666667,76.735,2.8733333333333335,8.96,31.76,51.333333333333336,61.86666666666667,72.39999999999999,51.13333333333333,14.543333333333337,0.8483333333333333
2015,eau claire,158.1,19.14166666666667,75.355,2.921666666666667,8.94,28.75,50.6,61.38333333333333,72.08333333333333,50.583333333333336,14.521666666666668,0.8650000000000001
2015,jackson,146.2,19.133333333333333,75.17,2.938333333333334,9.27,30.23,47.93333333333334,61.36666666666667,74.75,50.21666666666667,18.175,0.2283333333333333
2015,la crosse,160.4,19.22666666666667,73.85333333333334,3.033333333333333,9.1,23.5,53.56666666666666,64.11666666666666,74.64999999999999,52.333333333333336,16.576666666666664,1.295
2015,monroe,157.9,19.333333333333332,73.28166666666668,2.9766666666666666,9.35,24.79,49.93333333333334,61.36666666666667,72.81666666666666,50.73333333333333,15.44,0.7266666666666667
2015,pepin,163.3,19.14166666666667,74.31,2.985,8.91,25.98,51.28333333333333,62.31666666666666,73.36666666666666,51.4,15.475,0.8250000000000001
2015,pierce,179.2,19.255,73.51666666666665,3.083333333333334,9.11,32.37,50.03333333333333,60.93333333333334,71.83333333333333,51.61666666666667,13.526666666666666,0.33
2015,st croix,170.6,19.045,76.39333333333333,2.7916666666666665,8.91,27.96,51.25,61.36666666666667,71.48333333333333,51.03333333333333,13.68,0.8683333333333333
2015,trempealeau,157.7,19.14166666666667,75.355,2.921666666666667,8.94,30.55,50.85,62.03333333333333,73.23333333333333,51.35,15.555,0.7583333333333333
2014,adams,130.3,18.73333333333333,78.12333333333333,3.0933333333333337,9.66,29.6,48.51666666666667,59.81666666666666,71.08333333333333,49.96666666666667,14.536666666666669,0.6666666666666666
2014,green lake,169.7,18.671666666666667,79.07666666666667,3.01,9.44,27.49,49.06666666666666,59.86666666666667,70.7,50.166666666666664,13.85,0.8366666666666666
2014,juneau,147.9,18.71,78.12333333333333,3.0933333333333337,9.66,29.43,49.21666666666667,60.650000000000006,72.06666666666666,50.78333333333333,15.116666666666667,0.7183333333333334
2014,marquette,143.2,18.73333333333333,77.94666666666666,2.986666666666667,9.41,28.83,49.81666666666666,60.81666666666666,71.81666666666666,50.18333333333334,15.123333333333331,0.9533333333333333
2014,portage,153.7,18.08,79.67333333333333,2.986666666666667,9.81,27.66,48.4,58.68333333333334,68.98333333333333,48.88333333333333,12.93,0.8333333333333334
2014,waupaca,141.6,17.944999999999997,79.64833333333333,2.9133333333333336,9.53,24.81,49.15,60.03333333333333,70.95,49.65,14.903333333333334,0.8316666666666667
2014,waushara,182.8,18.08,77.94666666666666,2.986666666666667,9.41,24.16,49.166666666666664,60.11666666666667,71.05,50.01666666666667,14.503333333333332,0.7266666666666667
2014,wood,148.6,18.201666666666664,79.875,3.026666666666666,10.28,32.63,48.8,59.68333333333334,70.55,49.48333333333333,14.2,0.7799999999999999
2014,brown,142.2,17.415,79.96833333333333,3.228333333333333,9.76,22.42,48.88333333333333,59.083333333333336,69.28333333333335,49.98333333333333,12.601666666666668,0.7183333333333334
2014,calumet,145.5,17.944999999999997,79.64500000000001,3.2833333333333337,9.57,28.29,50.35,60.4,70.41666666666667,49.93333333333334,13.885,1.1216666666666666
2014,door,120.6,17.601666666666667,87.12166666666667,3.966666666666667,13.06,25.03,47.63333333333333,56.36666666666667,65.10000000000001,47.45,10.325,0.8933333333333334
2014,fond du lac,164.8,18.671666666666667,79.07666666666667,3.01,9.44,28.93,51.333333333333336,60.883333333333326,70.48333333333333,50.15,13.306666666666668,1.5133333333333334
2014,kewaunee,140.6,17.415,79.76833333333333,4.286666666666666,12.65,23.2,47.86666666666667,56.46666666666667,65.05,48.0,9.733333333333333,0.8933333333333334
2014,manitowoc,125.3,17.415,81.49833333333333,4.1049999999999995,12.71,22.56,48.31666666666666,56.36666666666667,64.43333333333334,49.28333333333333,8.790000000000001,0.51
2014,outagamie,133.7,17.944999999999997,79.64833333333333,2.9133333333333336,9.53,24.47,50.083333333333336,60.0,69.91666666666667,49.73333333333333,13.641666666666666,1.0533333333333337
2014,sheboygan,142.6,18.238333333333333,83.505,3.865,12.27,23.31,49.56666666666666,58.166666666666664,66.76666666666667,50.166666666666664,10.333333333333334,0.64
2014,winnebago,145.8,17.944999999999997,79.07666666666667,3.01,9.44,25.58,51.53333333333333,61.05,70.53333333333333,50.25,13.815,1.356666666666667
2014,ashland,95.6,17.485,82.31166666666667,0.6116666666666667,2.74,28.68,45.15,55.43333333333334,65.71666666666665,46.6,11.235,0.7283333333333334
2014,clark,133.6,18.201666666666664,80.27666666666666,2.941666666666667,9.98,29.880000000000003,48.3,58.666666666666664,69.05,49.45,12.840000000000002,0.6483333333333333
2014,lincoln,119.0,17.45,82.485,3.0116666666666667,9.45,29.21,44.68333333333334,55.5,66.33333333333333,47.28333333333333,11.373333333333331,0.4183333333333334
2014,marathon,124.0,18.08,82.22166666666665,2.885,10.01,28.47,48.68333333333334,58.53333333333333,68.45,49.15,12.551666666666668,0.7383333333333333
2014,marinette,112.4,17.601666666666667,78.925,1.4216666666666666,5.12,21.78,44.6,56.666666666666664,68.78333333333333,47.06666666666666,14.055,0.4266666666666667
2014,oconto,116.2,17.944999999999997,79.34333333333332,2.8866666666666667,8.99,20.19,47.06666666666666,57.85,68.60000000000001,48.61666666666667,12.861666666666666,0.5833333333333334
2014,shawano,137.6,17.944999999999997,80.22166666666668,2.855,9.47,26.44,47.98333333333333,58.71666666666667,69.41666666666667,48.95,13.608333333333334,0.7016666666666667
2014,barron,116.9,17.786666666666665,81.885,2.9266666666666663,9.37,31.25,48.5,58.56666666666666,68.58333333333333,49.23333333333333,12.755,0.7866666666666666
2014,burnett,95.0,18.17,80.03500000000001,2.5749999999999997,7.65,34.02,47.4,57.8,68.18333333333332,48.13333333333333,13.298333333333332,0.7766666666666667
2014,chippewa,126.8,17.786666666666665,81.60833333333333,2.8800000000000003,9.75,31.96,49.53333333333333,59.65,69.75,49.78333333333333,13.568333333333332,0.7483333333333334
2014,polk,112.7,18.17,80.025,2.9566666666666666,9.4,29.79,49.26666666666667,59.3,69.33333333333333,49.73333333333333,13.346666666666666,0.7933333333333333
2014,rusk,99.0,17.786666666666665,82.34166666666665,1.6649999999999998,5.79,30.88,46.43333333333334,57.5,68.53333333333333,50.15,12.1,0.09
2014,sawyer,127.9,17.786666666666665,82.05666666666666,1.3283333333333334,4.55,33.26,45.21666666666667,55.71666666666667,66.23333333333333,46.38333333333333,11.835,0.6383333333333333
